"sample_id"	"PGS000163"	"PGS000164"	"PGS000165"	"PGS000166"	"PGS000167"	"PGS000168"	"PGS000169"	"PGS000170"	"PGS000171"	"PGS000172"	"PGS000173"	"PGS000174"	"PGS000175"	"PGS000176"	"PGS000177"	"PGS000178"	"PGS000179"	"PGS000180"	"PGS000181"	"PGS000182"	"PGS000183"	"PGS000184"	"PGS000185"	"PGS000186"	"PGS000187"	"PGS000188"	"PGS000189"	"PGS000190"	"PGS000191"
"GTEX-139D8"	0.3837473	0.993816	-3.9660177	-3.3451754	-0.00183120000000005	1.7218766	4.1489439	4.2931724	2.7925052	0.0636304	0.0356722	3.1329264	1.9331768	3.0684075	1.3224401	-0.2481382	1.4392967	-0.3857782	-0.0921326999999999	-1.0658639	-0.2576583	3.2496223	2.3876838	1.0922614	0.3359322	0.8546059	4.1195233	4.3067758	-0.5730338
"GTEX-139T4"	0.3314079	0.8076147	-3.5866357	-3.1974168	-0.0168007	1.5601737	3.716056	4.120826	2.4568828	-0.2142568	0.1470423	2.5922527	2.1468769	2.2448962	1.028448	0.1324905	-0.00728489999999994	-0.6519396	-0.2394266	-0.9760353	-0.0297303	3.1430254	1.6466495	1.7213387	0.8263508	1.0372883	4.1616656	4.4535294	-0.9798659
"GTEX-139T6"	0.4203293	0.9980699	-4.1594931	-3.6275445	0.0557764	1.7783164	4.0841132	4.2227703	2.7093707	-0.2374478	0.1550927	3.0111479	1.7761075	3.26089	0.9042576	0.2626662	1.275868	-0.7130163	0.3280203	-0.6250131	-0.3164256	2.8318238	1.9068366	1.1198036	0.1074621	1.3685896	4.3999841	4.4372195	-0.3823352
"GTEX-139TS"	0.1545856	0.8451742	-3.7735291	-3.2922295	0.2108569	1.8002519	4.1330731	4.2581892	3.0450576	0.4728004	0.3276406	2.8547997	1.6842868	2.8558296	0.4470866	-0.2137627	0.4209248	-0.1723	0.6441401	-1.0470164	-0.4595255	2.6890702	1.7578947	1.4440004	0.3378117	1.2834927	4.3500518	4.5210167	-0.7322949
"GTEX-139TT"	0.444911	0.8841049	-3.8226577	-3.2518969	0.0934047	1.8715948	4.0300066	4.0115885	2.3316483	-0.0818842	0.3222113	3.0515984	1.8362427	2.8069613	1.9300009	0.6702863	0.3686569	-0.1883873	0.7079375	-0.9935452	-0.5880492	2.6428724	2.1459212	0.4941046	0.7124501	0.3540279	3.7084884	3.9647648	-0.5886091
"GTEX-139TU"	0.1258066	0.7909474	-4.0333126	-3.6768066	-0.0298272	2.0003206	3.8991514	4.3168121	2.7659258	-0.4683414	-0.1248893	3.1461704	1.8689041	2.9438111	1.7685681	0.7617297	1.272651	-0.6039856	0.3068278	-0.9016915	0.0112139000000001	3.2207255	2.456543	1.4562788	0.6128498	0.6764118	4.2314987	4.4272027	-0.5623954
"GTEX-139UW"	0.2699501	0.8086739	-4.2215269	-3.3824652	0.1875943	2.0648558	4.2777359	4.6415696	2.8214634	0.0707851	0.1440778	3.7901546	2.175616	3.2365742	1.6825398	0.8378824	0.719988	-0.0804863000000001	0.4185719	-1.0707207	-0.2546553	2.3005442	2.6248239	0.8387792	0.5081722	0.9311654	4.4231459	4.6264874	-0.5449568
"GTEX-139YR"	0.2502673	0.836163	-4.7247338	-3.7519614	0.3411244	1.9766541	4.306468	4.4644907	2.765267	-0.116706	-0.0069212	3.117886	2.1023245	2.8568721	1.365902	0.3005629	1.2707851	-0.5187025	0.2369566	-0.866306	0.00982300000000006	2.4398284	2.2875684	0.5128019	0.8975727	0.7325947	4.405099	4.6708704	-0.7613836
"GTEX-13CF2"	0.3328403	0.8928782	-4.021932	-3.1842602	0.0386497	1.7197808	4.05459	4.1686178	2.7026316	-0.2774447	-0.0291216	2.9202495	2.0715958	2.2972155	0.9396371	0.0594436	-0.2015625	-0.5266835	0.4758567	-0.6567684	0.2717428	2.7891028	1.7559863	1.0398575	0.7010749	1.1892528	4.0008458	4.1748882	-0.524359
"GTEX-13CF3"	0.5522379	1.092516	-3.8518139	-3.0664008	0.0423437	1.6435475	4.278757	4.5483866	2.5098658	0.044508	0.1933268	2.4833446	2.0091889	2.3532451	1.8276205	0.6248862	0.3948784	-0.9975713	-0.4595571	-0.5875543	-0.2685692	2.7883369	2.2829714	1.1547183	0.674632	0.7912807	4.6786255	4.8547946	-0.2373869
"GTEX-13CIG"	0.3303923	1.0214267	-3.9980783	-3.7127918	-0.1706915	1.2405574	3.6721608	3.9611537	2.5777439	-0.3097329	-0.1866061	1.7230185	1.9092092	1.9522833	1.2105325	0.1106015	0.9503788	-0.6922224	-0.7964639	-0.972187	0.1307775	3.0713661	2.0864606	1.0246205	1.0613173	0.6894219	3.8379098	4.0409656	-0.7298389
"GTEX-13CZU"	0.2292915	0.9167835	-4.2708544	-3.2981994	-0.0142642	1.3881734	3.8409398	3.8919701	2.4780712	0.0111888	-0.0058862	2.4080453	1.8629066	2.1890996	1.3908676	0.1405853	0.9727109	-0.9328253	-0.0445815999999999	-1.1948568	-0.3568075	2.6537562	2.4911697	0.220775	0.4788626	0.4562999	3.9900508	4.0834686	-1.1659867
"GTEX-13CZV"	0.204407	0.8002362	-4.1473966	-3.8114531	0.3293775	1.656779	3.3577667	3.432798	1.8874234	0.0984319	-0.1359468	2.5517473	1.7501774	2.5981903	1.7338243	0.6809048	1.0790569	-0.4887939	0.4213595	-0.7483198	-0.0357351	2.5265375	2.2638579	0.5532669	1.0587499	1.3210323	3.7788509	3.9070964	-0.6198332
"GTEX-13D11"	0.1309679	0.6685408	-4.0814245	-3.5321091	-0.2321393	1.6618035	3.8049093	4.1061767	2.6301651	-0.5585139	0.3699058	2.8125233	1.5241464	2.4796019	1.4004659	0.526447	1.3718403	0.2131883	0.4790487	-0.9834464	-0.2212054	2.5027738	2.6683645	1.0420011	0.624671	0.8290027	3.6085712	3.7880881	-0.6843543
"GTEX-13FH7"	0.3695366	0.8439659	-4.1026689	-3.5736247	0.3531782	1.9454106	4.3438833	4.4471996	2.4444991	0.0643461	-0.0978244	3.2008489	1.8474413	2.92638	1.322704	0.4952734	1.3628876	-0.200409	0.7469044	-0.7605491	-0.0919335999999999	2.7306166	2.928446	0.5609157	0.3570702	0.5033066	4.3679582	4.5043594	-0.2701474
"GTEX-13FHO"	0.5200704	1.1306758	-3.9724722	-3.4290885	0.0409329	1.6400251	4.4971532	4.7225141	2.6056152	-0.0683035	-0.2660932	2.9130487	2.1510391	2.4063339	1.4968585	-0.0485453	1.0224527	-0.5963517	0.4170221	-0.8511189	-0.1487949	2.9011849	2.6476716	0.7529666	0.498662	1.0243117	4.4690047	4.541445	-0.452185
"GTEX-13FHP"	0.2099092	0.8016064	-3.8819962	-3.2229394	0.0866335	1.7237506	4.4448485	4.8284347	3.0817601	-0.5829232	-0.2607475	2.6714057	1.9715483	2.3060152	1.6149468	0.4946748	0.7826032	-0.7991697	-0.2237689	-0.6870884	-0.2964706	3.477037	2.0008802	1.8461146	0.7921413	0.9371203	4.4947154	5.0373327	-0.4667443
"GTEX-13FLV"	0.0733472	0.812466	-4.2560605	-3.7451492	-0.1339483	1.3540609	4.2876813	4.5225475	2.756389	-0.3680914	0.1768864	3.0741206	1.8402825	2.6787762	0.9623544	0.8191377	0.7628763	-0.3973288	0.1182906	-0.8905707	-0.0850082999999999	2.4643846	1.8762247	0.5590251	0.2735481	1.0378958	4.2755907	4.5695236	-0.8999639
"GTEX-13FLW"	0.2898373	0.7795456	-4.0086447	-3.3229747	0.5205038	2.156893	3.8896703	4.2493908	2.8277638	0.00556599999999999	0.015176	2.8751744	2.069865	2.5551836	1.6985969	0.7544734	0.3277742	-0.571509	-0.119948	-0.8541467	-0.235499	3.2853381	2.0925119	1.7168925	1.1126879	0.7455599	4.1275149	4.4180347	-0.6200785
"GTEX-13FTW"	0.1271413	0.5694784	-3.7109649	-3.2032312	0.0413043	1.8280174	4.4388164	4.4551592	2.9965467	0.383348	0.0599474	2.5590568	1.6933582	2.7062552	1.4187414	0.1792064	-0.185898	-1.1438618	-0.173934	-0.1981731	0.0146426	2.5912475	2.2222586	1.0545754	0.8504866	0.7253329	4.4033316	4.5547812	0.0173695000000001
"GTEX-13FTX"	0.3802649	0.8513647	-4.1645452	-3.6882176	-0.1448449	1.5921396	3.7791907	3.6340651	2.4705543	0.2447269	0.3802945	2.4151717	2.0999367	2.0673986	1.4292853	0.4148072	0.2192438	-1.4642025	-0.5964535	-0.7224342	-0.4024088	2.6356273	1.761109	1.0888967	0.9545169	0.7876795	3.7078676	3.8953996	-0.3139796
"GTEX-13FTY"	0.2846849	0.7771285	-4.0643148	-3.3785485	0.4335436	2.0542196	4.0491315	4.3358808	2.6629811	-0.5754862	-0.1148728	2.9364397	2.0693895	2.7843249	0.518454	-0.3444791	0.4712379	-0.6167498	0.4056877	-0.775736	-0.0912083	2.1517908	1.2525788	0.5881498	0.6916796	1.278276	4.2183059	4.1384516	-0.531895
"GTEX-13FTZ"	-0.022373	0.6423982	-4.1433994	-3.303279	-0.1833486	1.7422093	4.4698594	4.731568	2.3862671	-0.2464669	-0.1947844	2.9043054	1.9560742	2.6294519	0.9009346	0.070432	0.3350302	-0.8247095	0.00727000000000011	-0.6512067	0.1649896	3.2643719	2.0950924	1.2728252	0.5254757	0.6696759	4.4726228	4.7006419	-0.7796379
"GTEX-13FXS"	0.6678531	0.9926115	-3.5834982	-3.0170621	0.1193544	1.7184953	3.945139	4.2472376	2.3883086	-0.1695287	-0.2602202	2.700399	2.0049757	2.0088621	1.7369492	0.1341358	0.2083898	-1.0990593	-0.6055785	-0.5738098	-0.0112327	2.6131359	1.9783523	1.2360995	1.1917541	1.1173926	4.0874151	4.2769959	-0.3889159
"GTEX-13G51"	0.3519025	0.9896195	-4.1413009	-3.6833231	0.000613099999999965	1.8121999	3.7906969	4.1866942	2.5690653	-0.6251615	-0.0684597	3.0842698	1.9055073	2.9910657	1.395163	0.8555866	1.0272648	-0.235869	0.3244528	-0.9001502	0.0131739000000001	2.6077022	2.5468516	0.7573735	0.3441319	1.0621247	4.3196753	4.5939213	-0.6820839
"GTEX-13IVO"	0.3307745	0.9748638	-3.3530101	-2.9880651	-0.0163701	1.5601764	4.458028	4.6509753	2.9310332	-0.3111691	-0.3684715	2.9249022	1.9923436	2.6270608	1.8226592	0.7162714	0.6166508	-0.4815872	0.1998865	-0.5608537	0.1207342	3.4699599	1.0159738	1.2835036	0.6325016	1.3947028	4.5758206	4.9358835	-0.3216786
"GTEX-13JUV"	0.5484849	1.0938918	-3.9004675	-3.1287967	0.1059372	1.8029674	4.0510816	4.0752524	2.2564382	-0.3095866	0.1310196	2.2703683	1.8735077	2.4224816	1.7201574	0.5226758	0.3829299	-0.8848493	-0.0107676999999999	-1.0353639	-0.3056082	2.8805744	1.9718715	1.1203932	0.8132093	0.5808427	4.027191	4.0453369	-1.1091843
"GTEX-13JVG"	0.1876872	0.8008467	-4.3741465	-3.764994	0.1162678	1.8357907	4.4310356	4.5396211	2.7788827	-0.2978746	-0.1377041	2.6894719	1.9229543	2.4645064	1.3019852	0.3979642	0.6344389	-0.8664029	0.3253593	-0.9987753	-0.0702919	2.6696476	1.8118328	0.8741862	0.9332321	1.1803804	4.3652465	4.6592221	-0.3551609
"GTEX-13N11"	0.428968	1.0382906	-3.7307635	-3.0615199	0.4613362	2.1555432	4.7545068	4.8428831	2.8427092	-0.3195416	-0.1723427	2.5663554	2.1604631	2.2703561	1.799481	0.2937358	-0.6384115	-1.0273367	-0.2169723	-0.7587111	-0.0836808999999999	2.4915006	1.6104407	1.0518675	0.8177376	0.0416217000000001	4.727813	5.0317584	-0.8727951
"GTEX-13N1W"	0.4222859	0.850423	-3.4566934	-2.8980291	-0.1698559	1.4969748	4.5257246	4.6493816	2.928558	-0.4296833	-0.0103244	2.6733562	1.7044976	2.0899339	1.3047433	0.4117271	0.7557874	-0.2824813	0.2623797	-0.9012171	-0.1342369	2.9758767	1.9503531	0.9866812	0.4169106	0.6806454	4.3206316	4.5596128	-0.6623367
"GTEX-13N2G"	0.4058749	0.9975063	-3.6658391	-2.9673317	0.2564433	1.8881719	4.5019767	4.7359345	2.4962853	-0.5887809	0.0902599	1.7864335	1.9690147	1.326863	1.4324251	1.0304078	1.3256147	-1.5824826	-1.2291343	-1.4226981	-0.3136311	1.9671445	2.3368729	0.2135221	1.364982	0.3685381	4.5527431	4.9755834	-0.7982899
"GTEX-13NYB"	0.3090483	0.9340364	-3.8654656	-3.4272186	0.1648628	1.7251802	4.2041882	4.3304203	2.6388542	-0.2813315	-0.00440640000000002	3.1593426	1.5367156	2.8635665	1.6343417	0.1971944	0.2912669	-0.6359317	0.1230182	-0.8839688	-0.2111025	2.6583866	2.4262993	0.4665617	0.7472653	0.7870457	4.232632	4.3684809	-0.6421018
"GTEX-13NYC"	0.3765225	0.8873025	-4.0607084	-3.533569	-0.1199584	1.86991	4.4788832	4.5237541	2.7325669	0.00342110000000003	0.4991072	3.1641385	1.9640278	3.1549381	1.5821671	0.1834993	0.653759	-0.1184594	0.3860574	-0.7834319	-0.44094	2.5296486	2.2747359	0.9339074	0.2736932	1.066117	4.3781335	4.8353712	-0.6459525
"GTEX-13NZ8"	0.3145697	0.8214027	-4.0389245	-2.9169276	0.1265161	1.7258724	4.2153056	4.3720444	2.4538516	-0.1414315	0.1019181	3.1220355	1.6598578	2.7809568	2.0840004	0.3061462	0.1576114	-0.1103235	0.4851932	-0.9288864	-0.1912019	3.1711343	2.2182061	1.4084658	0.4842486	1.2157574	4.2573682	4.6091563	-0.6642585
"GTEX-13NZ9"	0.5590562	1.0354979	-3.8757143	-3.5957184	0.0103921	1.8163675	4.0377391	4.2815401	2.7291104	-0.539227	-0.1482832	2.6847271	2.0317046	2.3916644	1.5716558	0.252815	1.1135162	-0.6829519	-0.2831947	-1.0084551	0.1858081	2.4183991	2.6053671	0.7484488	0.6522949	0.8085354	4.2944584	4.4450272	-0.454855
"GTEX-13NZA"	0.2858357	0.7379764	-3.8387082	-3.4735339	-0.1162666	1.3688358	4.4607507	4.6853282	3.22984	-0.1523871	0.1063221	2.9512231	1.9460482	3.0765876	1.6724734	0.2580926	1.0769596	-0.6590884	0.7659043	-0.6222363	-0.4328487	2.5152867	1.8938753	0.3961253	0.1098899	1.3359039	4.4011455	4.80927	-0.2480145
"GTEX-13NZB"	0.3805017	0.80164	-4.0947185	-3.3339949	-0.0527215	1.5148195	5.0538135	5.0937928	3.3766876	-0.1253126	0.0783131	2.7630982	1.9493769	2.5847309	1.5351896	-0.0419794	-0.241906	-0.677767	0.2310389	-0.901757	0.0199048000000001	3.6921518	1.8328729	1.7724602	0.6587188	0.5472857	4.8448279	5.0436068	-0.3839421
"GTEX-13O21"	0.2901694	0.8477425	-4.2672822	-3.4905956	0.2067292	1.8282755	4.3483877	4.3894491	2.4782386	-0.4147018	-0.0079879	2.2990199	1.8681853	2.3413328	0.8397654	0.3660765	0.6469478	-0.7367856	0.3226098	-0.973747	-0.122231	3.1482907	2.8472605	1.2738865	0.9556416	0.8308618	4.3017148	4.3303915	-0.5895577
"GTEX-13O3O"	0.5070927	1.0168326	-3.8343436	-3.0022962	0.1614792	1.6522566	4.0768796	4.490881	2.864908	-0.347403	-0.0885713	3.1512888	1.9399375	2.8100421	2.0480659	0.5930648	1.1327456	-0.823954	-0.0428532999999999	-0.5004262	0.0590558	3.3173965	2.1338694	1.3676167	0.7419519	0.6560523	4.4814883	4.6447011	-0.2283682
"GTEX-13O3P"	0.5179446	1.2166455	-3.9940294	-3.3548311	-0.1581654	1.5675498	4.0809458	4.3517486	2.9363877	-0.1609834	0.1487587	2.28049	1.9525291	1.9769129	1.2991418	0.671553	0.6547393	-0.5181018	-0.2818284	-0.941583	-0.3386763	2.9182921	2.2186161	1.0460632	0.0643559	0.9970668	4.2783407	4.5797591	-0.6268256
"GTEX-13O3Q"	0.5772637	0.9643278	-4.1209061	-3.5518017	0.00234099999999995	1.4927513	3.6114517	4.0455615	2.5420542	0.2254651	-0.330054	3.1628089	1.8759859	2.9587689	1.314708	0.0975737	0.5227814	-0.6556976	0.5112289	-0.8484982	0.1342641	2.7639865	2.5355347	0.5681385	0.3683912	0.5977438	4.064821	4.3126564	-0.250472
"GTEX-13O61"	0.0951458	0.7430555	-4.0308256	-3.4951309	0.2362162	2.0565956	4.5595991	4.5695651	2.8417544	-0.569901	0.0762841	2.0379163	1.5998356	2.0206627	1.2344506	0.3630548	0.5158088	-1.0889786	-0.2009167	-1.1239423	-0.2945165	2.8016033	2.3154323	0.9530162	0.9297641	1.1002142	4.1600336	4.3436585	-0.8561497
"GTEX-13OVG"	0.1983228	1.0121124	-3.4042109	-2.8829707	-0.0633224	1.5306935	4.1959869	4.478107	2.2609681	0.3166267	0.1295259	2.8546827	1.65699	2.6776767	0.8982845	-0.1871691	0.9144341	-0.7456082	0.3966461	-1.0847015	-0.180721	3.0595233	1.7617723	1.2998832	0.312829	0.9240879	4.3692158	4.7690898	-0.3747709
"GTEX-13OVH"	0.1879642	0.7681589	-3.4747785	-2.8091479	0.078619	1.6968703	3.9888779	4.1944178	2.6953058	-0.4114122	0.0095283	2.6294456	1.6365761	2.5108421	1.3984204	0.1142134	1.0249776	-0.7089122	0.1968959	-0.9174976	-0.4164523	3.3573401	1.7951957	1.2865959	0.7970828	0.4527588	3.9548091	4.2790602	-0.9721672
"GTEX-13OVI"	0.2311214	0.7520947	-3.5805154	-2.9786744	0.3435341	1.8262399	3.7068241	4.3469834	2.9075772	0.444903	0.3961156	3.0436263	1.8393325	2.9387241	1.8275508	0.7065953	1.0503335	-0.0355160000000001	0.1587276	-1.0663258	-0.5066448	2.8030056	2.1245935	0.9417121	0.3435966	0.8514988	3.9817958	4.161067	-0.6174936
